customer_id,frequency,monetary,recency,R,F,M,segment,name,country,age
11355,2,591.81,853,2,3,5,Risk Altında,Jacqueline Compton,GB,42
11356,2,52.86,404,4,3,1,Sadık,Mark Brooks,US,32
11357,2,132.94,33,5,3,2,Sadık,Carol Jordan,US,70
11358,2,394.39,435,4,3,4,Sadık,Tracy Smith,AU,34
11361,4,84.06,179,5,4,2,Şampiyon,Rebecca Lindsey,CA,45
11363,2,91.69,112,5,3,2,Sadık,Gina Donaldson,SE,42
11364,3,264.02,258,4,4,4,Şampiyon,Scott Phillips,AE,55
11365,3,415.48,1109,2,4,4,Risk Altında,Cheyenne Page,US,39
11366,1,113.13,378,4,1,2,Yeni,Patrick Mcclain,FR,34
11367,1,239.61,216,5,1,3,Yeni,Rebecca Oconnor,US,44
11368,4,391.93,754,3,4,4,Sadık,Nancy Martin,AU,35
11369,4,441.02000000000004,638,3,4,5,Sadık,Ronald Pearson,PL,25
11370,2,156.73,144,5,3,3,Sadık,Kaitlin Bailey,AU,71
11372,2,315.15,1067,2,3,4,Risk Altında,Travis Bowen,SE,26
11373,1,46.03,1435,1,1,1,Kayıp,Cody Garcia,BR,74
11374,3,316.26,10,5,4,4,Şampiyon,Jesse Smith,DE,25
11375,1,24.63,1740,1,1,1,Kayıp,Shelby Robertson,NL,29
11376,3,490.03,566,3,4,5,Sadık,Jason Brooks,GB,56
11378,1,19.05,733,3,1,1,Potansiyel,Douglas Thomas,US,53
11379,1,33.76,1746,1,1,1,Kayıp,Jessica Clarke,IN,51
11380,1,45.31,1895,1,1,1,Kayıp,Jessica Wilson,US,18
11381,1,65.47,1084,2,1,1,Kayıp,Jerry Gardner,MX,71
11382,1,79.83,518,3,1,2,Potansiyel,Jose Owens,US,51
11383,1,55.01,1637,1,1,1,Kayıp,Yolanda Adams,BR,42
11384,1,25.42,629,3,1,1,Potansiyel,Audrey Beasley,US,41
11385,1,303.97,1031,2,1,4,Kayıp,Randy Lawson,FR,21
11386,2,20.729999999999997,581,3,3,1,Sadık,Randy Gonzalez,SG,49
11387,2,488.67,1679,1,3,5,Risk Altında,Greg Scott,DE,28
11389,3,361.76,143,5,4,4,Şampiyon,Dylan Williams,IN,24
11390,2,332.6,1945,1,3,4,Risk Altında,Lisa Melendez,BR,30
11391,4,379.37,369,4,4,4,Şampiyon,Lauren Gonzalez,JP,60
11392,2,280.99,362,4,3,4,Sadık,Mr. Zachary Lee,FR,51
11393,2,153.82,442,4,3,3,Sadık,Jeremiah Jones,MX,70
11394,2,294.26000000000005,503,3,3,4,Sadık,Sandra Quinn,AU,42
11395,3,287.38,1183,2,4,4,Risk Altında,Jeffrey Lewis,IN,31
11397,2,110.32,423,4,3,2,Sadık,Geoffrey Harding,US,32
11398,1,39.5,1430,1,1,1,Kayıp,Kathryn Green,FR,22
11399,1,155.27,1905,1,1,3,Kayıp,Joshua Robinson,IN,45
11400,3,610.83,548,3,4,5,Sadık,Denise Villarreal MD,AE,35
11401,4,345.89,638,3,4,4,Sadık,Brittany Morris,MX,28
11404,3,465.65000000000003,1405,1,4,5,Risk Altında,Alexander Anderson,DE,67
11405,2,95.44999999999999,130,5,3,2,Sadık,Tamara Krueger,US,59
11406,4,354.77,195,5,4,4,Şampiyon,Kevin Kidd,JP,47
11407,2,91.6,31,5,3,2,Sadık,James Anderson,BR,41
11408,1,48.32,930,2,1,1,Kayıp,Melissa Arias MD,ES,69
11410,2,44.879999999999995,1619,1,3,1,Risk Altında,Cindy Martin,IN,45
11411,3,332.96,1281,2,4,4,Risk Altında,Sabrina Mcguire,AE,70
11413,1,231.59,1501,1,1,3,Kayıp,Donna Lam,GB,68
11414,2,218.09999999999997,1214,2,3,3,Risk Altında,Andrea Parker,US,46
11416,2,254.61,316,4,3,3,Sadık,Amanda Kemp,US,71
11417,1,272.63,22,5,1,4,Yeni,Holly Adams,SE,66
11418,1,179.06,966,2,1,3,Kayıp,Kayla Wang,GB,44
11419,2,148.82,850,3,3,2,Sadık,Kevin Bender,GB,26
11421,2,383.0,1215,2,3,4,Risk Altında,Paula Anderson,PL,71
11422,2,250.63,650,3,3,3,Sadık,Sean Mccarthy,GB,29
11423,3,144.07999999999998,432,4,4,2,Şampiyon,Jordan Bates,BR,36
11424,2,115.64,89,5,3,2,Sadık,Craig Gardner,NL,69
11425,2,81.64,1010,2,3,2,Risk Altında,Marcus Jordan,GB,57
11428,2,403.02,815,3,3,4,Sadık,Lawrence Burgess,CA,19
11429,2,372.58,352,4,3,4,Sadık,Patricia Ruiz,ES,26
11430,1,81.98,2007,1,1,2,Kayıp,Scott Jones,US,43
11431,1,16.57,73,5,1,1,Yeni,Elizabeth Long,US,57
11432,1,284.73,1654,1,1,4,Kayıp,Brian Johnson,PL,28
11433,1,8.31,1629,1,1,1,Kayıp,Matthew Ballard,GB,48
11434,2,216.81,26,5,3,3,Sadık,Caroline Christian,SE,65
11435,2,121.35,783,3,3,2,Sadık,Jacob Odonnell,AU,43
11436,3,142.75,51,5,4,2,Şampiyon,Taylor Higgins,ES,57
11437,1,14.02,1461,1,1,1,Kayıp,Bruce Walker,BR,23
11438,1,16.33,597,3,1,1,Potansiyel,Megan Johnson,GB,50
11440,2,105.42,1006,2,3,2,Risk Altında,Julie Crosby,ES,57
11441,1,18.61,1940,1,1,1,Kayıp,Nicole Chung,BR,72
11442,3,214.73000000000002,938,2,4,3,Risk Altında,William Valdez DVM,CA,56
11443,1,208.98,866,2,1,3,Kayıp,Charles Parrish,DE,71
11444,4,422.09000000000003,291,4,4,4,Şampiyon,Kristen Rodriguez,AU,52
11445,1,19.35,92,5,1,1,Yeni,Pamela Mann,BR,23
11446,3,1190.22,173,5,4,5,Şampiyon,Raymond Wilson,BR,35
11447,1,176.97,1739,1,1,3,Kayıp,Cassidy Griffin,US,52
11448,3,392.25,594,3,4,4,Sadık,Sarah Thomas,SG,65
11449,2,82.62,499,3,3,2,Sadık,Victoria Gonzales,DE,70
11450,1,166.56,1143,2,1,3,Kayıp,Catherine Rhodes,FR,19
11451,1,116.62,731,3,1,2,Potansiyel,Cassandra Parker,CA,25
11453,2,497.46999999999997,188,5,3,5,Sadık,Leslie Patrick,US,55
11455,2,229.65,497,3,3,3,Sadık,Daniel Burton,US,56
11456,5,669.25,596,3,4,5,Sadık,Heather Phillips,BR,28
11457,1,35.74,1941,1,1,1,Kayıp,Jessica Hamilton,DE,24
11458,1,235.2,1530,1,1,3,Kayıp,Lisa Young,US,54
11459,1,225.77,988,2,1,3,Kayıp,Samantha Ibarra,ZA,75
11460,1,118.66,302,4,1,2,Yeni,Gilbert Taylor,AE,41
11461,2,117.05,893,2,3,2,Risk Altında,Gregory Wells,BR,29
11462,1,61.38,1719,1,1,1,Kayıp,Rachel Humphrey,AE,70
11463,1,78.78,1584,1,1,2,Kayıp,Troy Davis,CA,51
11464,2,356.31,331,4,3,4,Sadık,Patricia Young,CA,75
11465,2,407.47,472,4,3,4,Sadık,William Burke,GB,27
11466,2,113.77000000000001,978,2,3,2,Risk Altında,Michael Cooke,DE,48
11467,1,112.52,1170,2,1,2,Kayıp,Troy Thomas,GB,45
11468,1,115.29,423,4,1,2,Yeni,Charles Smith,ZA,35
11470,5,428.46999999999997,20,5,4,4,Şampiyon,James Diaz,GB,55
11471,2,350.23,909,2,3,4,Risk Altında,James West,IN,20
11472,1,470.11,859,2,1,5,Kayıp,Jennifer Barton,FR,63
11473,1,56.04,2036,1,1,1,Kayıp,Michelle Barnett,AE,70
11474,1,33.91,1979,1,1,1,Kayıp,Emily Garza,US,28
11477,4,193.32999999999998,775,3,4,3,Sadık,Jamie Gray,US,33
11478,1,51.43,1626,1,1,1,Kayıp,Norman Sanders,AU,29
11480,2,173.85,214,5,3,3,Sadık,Timothy Scott,IN,33
11481,4,504.67,243,4,4,5,Şampiyon,Connie Haas,JP,42
11482,1,365.23,215,5,1,4,Yeni,Donna Newton,FR,68
11483,1,24.78,1446,1,1,1,Kayıp,Amanda Wright,FR,33
11484,1,189.7,1898,1,1,3,Kayıp,Patricia Larson,BR,32
11485,1,340.34,182,5,1,4,Yeni,Michelle Pitts,US,26
11487,1,55.28,1869,1,1,1,Kayıp,Krista Koch,GB,26
11488,2,223.59,1156,2,3,3,Risk Altında,Kelly Quinn,GB,36
11489,3,133.51999999999998,13,5,4,2,Şampiyon,Alexandria Turner,BR,39
11490,2,313.41,261,4,3,4,Sadık,Luke Nguyen,NL,44
11491,1,81.12,1236,2,1,2,Kayıp,Lisa Morgan,SG,23
11492,1,24.19,1475,1,1,1,Kayıp,Jerry Murphy,AE,70
11493,4,1081.83,253,4,4,5,Şampiyon,Lori Wilson,CA,53
11494,3,118.34,170,5,4,2,Şampiyon,Thomas Dyer,US,48
11495,1,109.16,1935,1,1,2,Kayıp,Juan Martinez,DE,54
11496,1,21.61,1358,1,1,1,Kayıp,Kevin Dean,US,75
11497,1,338.41,961,2,1,4,Kayıp,Nichole Johnson,JP,72
11498,3,233.20999999999998,1444,1,4,3,Risk Altında,Jill Carroll,IN,31
11499,2,82.71000000000001,126,5,3,2,Sadık,Brian Villarreal,IN,53
11501,1,31.31,761,3,1,1,Potansiyel,Sarah Collins,IN,22
11502,5,900.25,255,4,4,5,Şampiyon,Heather Jackson,BR,48
11503,2,127.45000000000002,322,4,3,2,Sadık,Carrie Walton,MX,68
11504,1,183.35,880,2,1,3,Kayıp,Michelle Jones,AE,75
11507,2,381.41999999999996,33,5,3,4,Sadık,Annette Lang,IN,22
11508,3,780.4799999999999,387,4,4,5,Şampiyon,Allison Spencer,US,51
11510,1,125.26,753,3,1,2,Potansiyel,Roger Smith,US,61
11511,2,854.84,679,3,3,5,Sadık,Joseph Walker,CA,67
11512,5,316.26,368,4,4,4,Şampiyon,Lori Cunningham,AE,20
11513,2,291.18,763,3,3,4,Sadık,Dave Sanchez,PL,35
11514,5,282.65,452,4,4,4,Şampiyon,Angela Oconnell,MX,70
11515,3,626.32,631,3,4,5,Sadık,Alejandra Maxwell,AU,36
11517,5,391.40999999999997,22,5,4,4,Şampiyon,Ronald Miller,US,43
11518,2,189.53,1051,2,3,3,Risk Altında,Ashley Moreno,CA,20
11520,1,128.33,1668,1,1,2,Kayıp,Wesley Moss,BR,38
11521,1,21.83,1024,2,1,1,Kayıp,April King,AU,61
11522,1,177.34,691,3,1,3,Potansiyel,Dr. Amanda Joseph MD,SE,61
11524,2,153.25,426,4,3,3,Sadık,Leslie Clements,MX,34
11525,3,167.82,283,4,4,3,Şampiyon,Mason Wright,SE,50
11527,2,87.38,324,4,3,2,Sadık,Ryan Richmond,GB,75
11528,1,26.6,663,3,1,1,Potansiyel,Jamie Williamson,IN,33
11529,5,681.07,318,4,4,5,Şampiyon,Timothy Lopez,FR,36
11530,2,275.31,1585,1,3,4,Risk Altında,Robert Cooley,SE,28
11532,1,153.98,1466,1,1,3,Kayıp,Thomas Ellis,NL,73
11534,1,9.84,473,4,1,1,Yeni,Jesse Thomas,AU,45
11535,2,464.53000000000003,121,5,3,5,Sadık,Wendy Gutierrez,IN,31
11536,3,241.98000000000002,949,2,4,3,Risk Altında,Julie Klein,GB,51
11537,4,335.68,237,4,4,4,Şampiyon,Lisa Berry,US,31
11539,2,160.14,253,4,3,3,Sadık,Jason Thompson,BR,52
11540,2,178.83,146,5,3,3,Sadık,Tiffany Ramirez,BR,22
11541,4,231.45,1673,1,4,3,Risk Altında,Jodi Moore,BR,59
11542,2,381.11,1360,1,3,4,Risk Altında,Luke Lopez,GB,23
11543,1,171.78,2040,1,1,3,Kayıp,Heather Clark,DE,22
11544,1,142.87,1061,2,1,2,Kayıp,Gregory Delgado,BR,30
11545,2,82.58,1968,1,3,2,Risk Altında,Vicki Jenkins,US,25
11547,2,43.75,762,3,3,1,Sadık,Jessica Houston,AU,68
11550,2,138.93,450,4,3,2,Sadık,Kimberly Medina,JP,39
11551,1,210.05,406,4,1,3,Yeni,Tara Smith,BR,34
11553,3,733.71,33,5,4,5,Şampiyon,Brittany Murray,MX,20
11554,2,297.98,205,5,3,4,Sadık,Daniel Haynes,DE,69
11555,5,467.69,357,4,4,5,Şampiyon,Terry Grant,IN,67
11556,1,316.63,118,5,1,4,Yeni,Alan Ward,NL,19
11557,4,1168.0500000000002,981,2,4,5,Risk Altında,Scott King,US,51
11558,2,173.05,919,2,3,3,Risk Altında,Rebecca Sullivan,BR,27
11560,1,84.34,428,4,1,2,Yeni,Benjamin Aguilar,ZA,58
11561,3,525.21,176,5,4,5,Şampiyon,Robert Riley,FR,37
11563,2,221.1,725,3,3,3,Sadık,Cameron Khan,AU,33
11564,3,254.67,250,4,4,3,Şampiyon,Holly Drake,MX,74
11566,2,150.2,332,4,3,2,Sadık,Nathan Hernandez,SG,42
11567,1,108.09,1745,1,1,2,Kayıp,Nicholas Moran,BR,47
11569,4,546.38,314,4,4,5,Şampiyon,Heather Smith,AU,61
11570,3,523.5,64,5,4,5,Şampiyon,Kelly Yates,NL,62
11571,3,158.57,418,4,4,3,Şampiyon,Ronald Hanna,US,64
11572,1,34.53,476,4,1,1,Yeni,Karen Roberts,IN,62
11573,2,142.49,462,4,3,2,Sadık,Lindsay Gonzalez,BR,75
11574,3,506.72,371,4,4,5,Şampiyon,Courtney Johnson,GB,41
11576,2,881.27,577,3,3,5,Sadık,Valerie Duran,GB,67
11577,4,123.1,359,4,4,2,Şampiyon,Holly Hogan,US,57
11578,1,487.26,1582,1,1,5,Kayıp,Laura Patrick,ES,72
11580,1,7.35,1055,2,1,1,Kayıp,Valerie Vincent,BR,30
11582,1,289.91,189,5,1,4,Yeni,Christopher Little,MX,48
11583,3,124.59,1364,1,4,2,Risk Altında,Christopher Werner,US,33
11584,3,547.36,267,4,4,5,Şampiyon,Cynthia Mccarthy,BR,74
11585,2,257.63,365,4,3,4,Sadık,David Powell,US,36
11586,6,347.71000000000004,18,5,4,4,Şampiyon,Trevor Escobar,US,38
11587,3,721.0600000000001,32,5,4,5,Şampiyon,Hannah Welch,SG,55
11588,1,7.24,1280,2,1,1,Kayıp,Keith Lozano,PL,31
11589,4,669.29,723,3,4,5,Sadık,Donna Duncan,GB,40
11590,1,59.86,1716,1,1,1,Kayıp,Kelly Davis,US,70
11591,1,40.17,836,3,1,1,Potansiyel,Joshua Ware,MX,37
11592,2,213.68,929,2,3,3,Risk Altında,Greg Hurley,IN,33
11593,2,209.57,1361,1,3,3,Risk Altında,Ruben Rodgers,BR,53
11595,2,258.9,1176,2,3,4,Risk Altında,Micheal Ross,ES,75
11596,3,244.72,216,5,4,3,Şampiyon,Michael Moon,FR,37
11597,1,185.78,1809,1,1,3,Kayıp,Cathy Stark,BR,74
11598,2,318.19,1350,1,3,4,Risk Altında,David Gaines,CA,56
11599,1,110.9,763,3,1,2,Potansiyel,Tara Harris,JP,54
11600,3,310.94000000000005,136,5,4,4,Şampiyon,Dawn Jones,US,47
11602,1,96.06,814,3,1,2,Potansiyel,Christopher Turner,GB,20
11603,2,393.84000000000003,157,5,3,4,Sadık,Rachel Frederick,AE,53
11604,2,374.20000000000005,1087,2,3,4,Risk Altında,William Marshall,US,57
11606,2,965.48,301,4,3,5,Sadık,Julie Williams DDS,SG,65
11607,2,638.6500000000001,1009,2,3,5,Risk Altında,Benjamin Orr,FR,35
11608,1,27.75,608,3,1,1,Potansiyel,Patricia Hill,DE,31
11609,6,759.34,654,3,4,5,Sadık,Travis Chen,GB,71
11610,2,292.04,514,3,3,4,Sadık,Rachel Kelley,US,67
11611,1,15.39,1170,2,1,1,Kayıp,Bryan Martinez DVM,CA,54
11612,1,293.25,192,5,1,4,Yeni,James Rollins,US,21
11613,2,85.26,203,5,3,2,Sadık,Alicia Bryant,BR,27
11614,1,7.82,696,3,1,1,Potansiyel,Bonnie Abbott,US,26
11615,2,183.06,41,5,3,3,Sadık,Robert Lang,SE,62
11616,3,361.97,78,5,4,4,Şampiyon,Tyler Lewis,NL,36
11617,3,446.69,724,3,4,5,Sadık,Bethany Johnson,SG,33
11618,1,754.96,1672,1,1,5,Kayıp,Kevin Pugh,BR,49
11619,1,26.88,1203,2,1,1,Kayıp,Scott Nichols,AU,29
11620,2,335.52000000000004,342,4,3,4,Sadık,Stanley Neal,JP,54
11621,3,1343.71,872,2,4,5,Risk Altında,Joseph Rodriguez,FR,34
11622,2,388.29,1476,1,3,4,Risk Altında,Austin Schneider,DE,44
11623,1,21.9,973,2,1,1,Kayıp,Larry Townsend,JP,31
11624,4,438.8,240,4,4,5,Şampiyon,Krista West,IN,54
11625,3,975.9,726,3,4,5,Sadık,Brianna Contreras,US,64
11627,1,119.83,465,4,1,2,Yeni,Joe Villanueva,DE,62
11628,3,875.0999999999999,856,2,4,5,Risk Altında,Eric Watson,BR,47
11629,2,147.52,671,3,3,2,Sadık,Kevin Sexton,US,32
11631,2,309.64,61,5,3,4,Sadık,Christina Flores,US,66
11632,3,292.82,526,3,4,4,Sadık,Robin Aguilar,US,30
11633,2,77.87,1083,2,3,2,Risk Altında,Allen Sanders,US,50
11634,2,374.78999999999996,527,3,3,4,Sadık,Kayla Reynolds,GB,34
11635,4,307.57,183,5,4,4,Şampiyon,Patrick Perkins,AU,28
11637,1,60.03,200,5,1,1,Yeni,Patricia Lewis,IN,51
11638,3,591.9200000000001,1190,2,4,5,Risk Altında,Casey Fletcher,CA,35
11639,2,41.980000000000004,1138,2,3,1,Risk Altında,Elizabeth Watts,AU,39
11640,1,16.28,1292,2,1,1,Kayıp,Hunter Rodriguez,SE,70
11641,3,258.95,225,4,4,4,Şampiyon,Alicia Jones,US,30
11642,1,220.54,230,4,1,3,Yeni,Katherine Williams,FR,31
11643,3,116.88,1894,1,4,2,Risk Altında,John Williams,JP,58
11644,5,606.53,592,3,4,5,Sadık,Derek Pratt,FR,36
11645,1,66.29,1309,2,1,1,Kayıp,Jerry Olson,US,39
11646,1,95.19,112,5,1,2,Yeni,Brian Welch,ES,37
11647,1,42.09,2122,1,1,1,Kayıp,Erica Dunlap,GB,31
11648,3,285.15,286,4,4,4,Şampiyon,Amanda Adams,US,31
11649,3,1174.65,52,5,4,5,Şampiyon,Ian Luna,FR,62
11650,1,41.42,691,3,1,1,Potansiyel,James Marquez,MX,34
11651,1,28.57,1016,2,1,1,Kayıp,Daniel Lowe,PL,21
11653,4,587.24,164,5,4,5,Şampiyon,Roger Hicks,US,63
11654,3,162.95,25,5,4,3,Şampiyon,Erin Woodard,US,67
11656,3,288.74,1179,2,4,4,Risk Altında,Yvette Wilson,JP,63
11657,1,24.67,1955,1,1,1,Kayıp,Penny Ruiz,US,58
11658,1,43.68,1222,2,1,1,Kayıp,Ralph Nelson,SE,40
11659,1,177.36,1959,1,1,3,Kayıp,Trevor Mayer,CA,38
11660,1,3.5,356,4,1,1,Yeni,Patricia Green,AU,70
11661,1,247.57,114,5,1,3,Yeni,Nicholas Smith,BR,38
11662,2,500.94000000000005,161,5,3,5,Sadık,Stephanie Lyons,FR,42
11663,2,52.83,986,2,3,1,Risk Altında,Cassandra Roman DDS,GB,53
11664,3,468.72,57,5,4,5,Şampiyon,Mary Vaughan,CA,72
11665,4,469.46,982,2,4,5,Risk Altında,Nathan Kerr,IN,64
11667,1,30.73,301,4,1,1,Yeni,Stacey Griffith,BR,22
11669,3,273.25,110,5,4,4,Şampiyon,Allen Silva,MX,18
11670,1,40.27,163,5,1,1,Yeni,Adam Johnson,GB,19
11671,2,604.28,1364,1,3,5,Risk Altında,Russell Taylor,DE,59
11672,2,110.77000000000001,588,3,3,2,Sadık,Lorraine Bennett,AE,28
11673,2,100.27000000000001,1936,1,3,2,Risk Altında,Renee Rivera,JP,37
11675,1,371.39,812,3,1,4,Potansiyel,David Krueger,SG,68
11678,2,666.71,117,5,3,5,Sadık,Rebecca Vargas,US,38
11679,2,639.71,607,3,3,5,Sadık,Diane Banks,US,45
11680,2,103.65,662,3,3,2,Sadık,William Farley,US,49
11681,6,579.72,530,3,4,5,Sadık,Shelby Henderson,DE,55
11682,2,90.09,911,2,3,2,Risk Altında,Allison Owen,IN,31
11683,2,36.510000000000005,451,4,3,1,Sadık,Devin Rodriguez,BR,46
11684,2,49.7,704,3,3,1,Sadık,Tyler Montoya,CA,26
11685,5,977.63,11,5,4,5,Şampiyon,Katelyn Ryan,CA,60
11686,2,70.28999999999999,865,2,3,1,Risk Altında,James Hardin,GB,52
11687,4,422.22,120,5,4,4,Şampiyon,Dennis Brown,US,31
11689,1,60.98,1506,1,1,1,Kayıp,Amy Rodriguez,DE,40
11690,2,393.84999999999997,225,4,3,4,Sadık,Marc Robinson,US,74
11691,2,93.26,827,3,3,2,Sadık,Lindsay Stark,CA,60
11693,1,58.39,103,5,1,1,Yeni,Tyler Wade,US,39
11696,1,152.91,899,2,1,3,Kayıp,Laurie Murphy,MX,26
11697,2,352.54,942,2,3,4,Risk Altında,Natalie Cervantes,SE,46
11699,3,333.54999999999995,980,2,4,4,Risk Altında,Matthew Smith,DE,18
11700,2,304.1,1738,1,3,4,Risk Altında,Brian Sanchez,JP,41
11702,3,273.31,426,4,4,4,Şampiyon,Laura Adams MD,SG,67
11703,1,88.0,526,3,1,2,Potansiyel,Valerie Johnston,GB,60
11705,3,103.65,607,3,4,2,Sadık,James Baker,ES,22
11706,3,413.38,64,5,4,4,Şampiyon,Alexis Smith,CA,55
11707,3,356.1,263,4,4,4,Şampiyon,Jonathan Morris,MX,30
11708,2,158.51,593,3,3,3,Sadık,Brian Hoffman,DE,19
11709,1,45.31,106,5,1,1,Yeni,Eric Harper,PL,70
11710,1,117.88,1303,2,1,2,Kayıp,Amanda Allen,IN,54
11711,1,129.85,2079,1,1,2,Kayıp,Jonathan Wilson,DE,44
11712,1,171.96,1302,2,1,3,Kayıp,Ross Smith,US,43
11713,1,48.07,517,3,1,1,Potansiyel,Troy Castro,US,33
11714,1,228.42,793,3,1,3,Potansiyel,Sheila Contreras,US,47
11715,1,39.61,1949,1,1,1,Kayıp,Angela Henry,BR,39
11716,1,54.79,548,3,1,1,Potansiyel,Ian Phillips,BR,58
11717,1,168.39,1300,2,1,3,Kayıp,Tiffany Mclean,ES,19
11720,1,14.03,1812,1,1,1,Kayıp,Meghan Jensen,GB,26
11722,1,158.84,512,3,1,3,Potansiyel,Patricia Thomas,US,61
11723,1,133.38,1779,1,1,2,Kayıp,Roger Jones,MX,26
11724,2,277.24,1112,2,3,4,Risk Altında,Sydney Jones,AU,20
11727,2,222.20999999999998,524,3,3,3,Sadık,Sherry Henry,DE,18
11728,2,665.02,446,4,3,5,Sadık,Emma Gutierrez,BR,69
11730,2,102.19,203,5,3,2,Sadık,Sara Hatfield MD,IN,67
11732,1,74.76,1927,1,1,2,Kayıp,Jose Marshall,AU,70
11733,1,184.06,904,2,1,3,Kayıp,Tiffany Campbell,CA,38
11734,5,642.24,315,4,4,5,Şampiyon,Kimberly Rogers,FR,36
11735,1,66.72,1613,1,1,1,Kayıp,Thomas Christian,FR,49
11736,2,362.16999999999996,858,2,3,4,Risk Altında,David Lawrence,US,47
11737,1,78.93,1823,1,1,2,Kayıp,Jeanette Rogers,GB,28
11738,5,491.33000000000004,127,5,4,5,Şampiyon,James Price,NL,56
11740,1,147.78,1633,1,1,2,Kayıp,Christopher Barrett,US,20
11742,2,240.24,499,3,3,3,Sadık,Jason Rhodes,DE,34
11743,2,230.11,1098,2,3,3,Risk Altında,Jerry Matthews,GB,19
11744,2,297.87,204,5,3,4,Sadık,Megan Bradford,MX,61
11745,3,448.01,72,5,4,5,Şampiyon,Michael Garcia DDS,ZA,71
11746,1,108.17,953,2,1,2,Kayıp,Marcus Webster,US,32
11747,7,849.9799999999999,120,5,4,5,Şampiyon,Jennifer Garrison,BR,36
11749,4,294.79999999999995,27,5,4,4,Şampiyon,Donna Vance,ZA,51
11751,2,90.77,1079,2,3,2,Risk Altında,Arthur Weaver,MX,72
11754,1,148.64,1607,1,1,2,Kayıp,William Ramirez,ZA,54
11756,3,597.13,606,3,4,5,Sadık,Sarah Perez,IN,39
11758,2,504.06,111,5,3,5,Sadık,Amber Cabrera,FR,70
11759,2,218.93,132,5,3,3,Sadık,Audrey Diaz,AE,41
11760,2,167.28,379,4,3,3,Sadık,Frank Stone,JP,34
11761,3,434.81,1257,2,4,5,Risk Altında,Thomas Simpson,GB,53
11763,1,68.26,1754,1,1,1,Kayıp,Joseph Edwards,NL,71
11764,1,145.57,1876,1,1,2,Kayıp,Dennis Walsh,US,50
11766,2,190.51,184,5,3,3,Sadık,Stephen Sanchez,GB,60
11767,2,233.57,91,5,3,3,Sadık,Eric Williams,AU,19
11772,2,688.52,1331,2,3,5,Risk Altında,Jacob Baker,US,38
11773,1,170.01,1781,1,1,3,Kayıp,Aaron Andrade,PL,33
11774,1,103.65,1360,1,1,2,Kayıp,Mary Lambert,BR,56
11777,1,260.59,1981,1,1,4,Kayıp,Dr. Ryan Fleming Jr.,JP,70
11778,1,217.64,1858,1,1,3,Kayıp,Matthew Graham,GB,20
11779,2,500.43999999999994,8,5,3,5,Sadık,John Patel Jr.,IN,55
11780,2,1086.03,1522,1,3,5,Risk Altında,David Gibson,MX,52
11781,5,575.28,631,3,4,5,Sadık,Brian Ford,US,68
11782,1,18.54,342,4,1,1,Yeni,Jacob Scott,GB,52
11783,5,443.11,40,5,4,5,Şampiyon,Jennifer Lewis,MX,20
11784,1,67.45,1559,1,1,1,Kayıp,Jonathan Quinn,US,18
11785,2,109.72999999999999,1352,1,3,2,Risk Altında,Mark James,SG,65
11786,1,236.63,19,5,1,3,Yeni,Brian Little,US,64
11787,2,539.47,672,3,3,5,Sadık,Donald Miller,AU,42
11788,1,19.14,1339,1,1,1,Kayıp,Lisa Flores,IN,50
11790,2,76.56,231,4,3,2,Sadık,Brian Banks,PL,40
11791,2,199.56,1567,1,3,3,Risk Altında,William Mcgrath,US,41
11792,2,603.45,928,2,3,5,Risk Altında,Ricardo Porter,IN,72
11793,1,6.52,1477,1,1,1,Kayıp,Brandon Malone,ES,35
11795,1,29.49,1833,1,1,1,Kayıp,Timothy Duke,AU,49
11796,2,863.54,148,5,3,5,Sadık,Patrick Butler,BR,49
11797,1,214.4,123,5,1,3,Yeni,Christopher Moreno,US,55
11799,1,40.98,971,2,1,1,Kayıp,Alexander Johnson,AU,72
11800,1,75.86,1508,1,1,2,Kayıp,Douglas Santos,CA,20
11802,1,133.27,1455,1,1,2,Kayıp,Andrew Peterson,DE,39
11805,4,349.65999999999997,452,4,4,4,Şampiyon,Jason Walker,US,31
11806,1,204.0,611,3,1,3,Potansiyel,Mark Mendoza,MX,30
11809,1,82.92,449,4,1,2,Yeni,Katie Arnold,US,73
11810,4,423.29,182,5,4,4,Şampiyon,Edward Williams,MX,62
11811,1,188.42,115,5,1,3,Yeni,Steve Evans,CA,42
11812,1,100.9,923,2,1,2,Kayıp,Hannah Mcmillan,SE,61
11813,1,74.58,317,4,1,2,Yeni,Joshua Ross,MX,23
11814,1,14.08,1879,1,1,1,Kayıp,Mr. Kenneth Pennington,MX,50
11815,1,211.5,781,3,1,3,Potansiyel,Kayla Ramirez,US,31
11816,2,273.51,628,3,3,4,Sadık,Marissa Reyes,AE,27
11818,1,16.58,927,2,1,1,Kayıp,Kimberly Miller,NL,37
11819,3,216.49,592,3,4,3,Sadık,Richard Perez,NL,46
11820,1,131.38,869,2,1,2,Kayıp,Lindsey Mueller,US,69
11821,2,109.94999999999999,435,4,3,2,Sadık,Anita Murillo,US,67
11822,2,619.78,971,2,3,5,Risk Altında,Raven Cowan,AE,54
11823,2,153.43,626,3,3,3,Sadık,Tracy Adams,DE,23
11824,2,303.13,1000,2,3,4,Risk Altında,Matthew Johnson,DE,58
11825,1,216.05,485,4,1,3,Yeni,Toni Russell,DE,55
11826,3,363.82,626,3,4,4,Sadık,William Wilson,JP,71
